Cell #,,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
79,,10.718032000000001,3.694133482176423,-26.46227382576273,4.450798837176355,3.078300896471049,11.492423658539082,11.492423658539082,11.492423658539082,11.492423658539082
80,,14.015888000000002,4.2244032544466,22.12282256525736,5.9953357819893975,3.121507144678217,14.702688445126007,14.702688445126007,14.702688445126007,14.702688445126007
81,,37.925344,6.948960190451837,-67.20146250703489,7.947757723287534,6.164340030469024,22.718900274395548,22.718900274395548,22.718900274395548,22.718900274395548
82,,11.748612000000001,3.8676604548680427,75.10508614759823,5.911950215503286,2.533318474584358,13.418582530491236,13.418582530491236,13.418582530491236,13.418582530491236
83,,2.6795080000000002,1.8470667410882116,84.83582754058922,3.1158735172986884,1.1041463164372862,4.9161059146347705,4.9161059146347705,4.9161059146347705,4.9161059146347705
84,,2.8856240000000004,1.9167917435227175,-9.84430601008771,2.7045272354601675,1.3118631181710423,5.37010591463477,5.37010591463477,5.37010591463477,5.37010591463477
85,,12.985308000000002,4.066129319901898,-43.75825578470527,4.584697234385929,3.9414870217002442,13.950476615856465,13.950476615856465,13.950476615856465,13.950476615856465
86,,34.62748800000001,6.639961374619759,-4.119855747273614,8.834495331001133,5.346663419408603,24.706820838419475,24.706820838419475,24.706820838419475,24.706820838419475
87,,197.04689600000003,15.83944128290253,32.403498749207166,18.536195626548988,13.60908426383934,54.47217125001279,54.47217125001279,54.47217125001279,54.47217125001279
88,,58.74306000000001,8.648351690972701,-34.83993141059451,11.537472420435291,6.573566216479768,30.84527097561724,30.84527097561724,30.84527097561724,30.84527097561724
89,,1.4428120000000002,1.3553764399672992,85.69220654836944,2.267243024421532,0.8047874651920675,2.818026478658693,2.818026478658693,2.818026478658693,2.818026478658693
90,,3.7100880000000003,2.173437543627005,7.465711258538647,4.1486642752319876,1.2522150411137998,6.184079435976078,6.184079435976078,6.184079435976078,6.184079435976078
91,,2.06116,1.6199846974667163,-82.98190793738294,2.7425667095841515,0.8502751575112383,4.728052957317385,4.728052957317385,4.728052957317385,4.728052957317385
92,,10.511916000000001,3.658440534180414,-9.173409699499645,4.630223467886517,2.9879221111141794,11.758370701221695,11.758370701221695,11.758370701221695,11.758370701221695
93,,12.779192000000002,4.033729366747754,30.940904040685695,5.466255305098353,3.2644929992238474,14.060635487808621,14.060635487808621,14.060635487808621,14.060635487808621
94,,12.160844,3.9349291579589254,-74.77997234740975,4.840640333504985,3.298588002031918,13.042476615856467,13.042476615856467,13.042476615856467,13.042476615856467
95,,1.03058,1.1455021649971528,79.09932353989771,2.153487944805748,0.612560847244024,1.910026478658693,1.910026478658693,1.910026478658693,1.910026478658693
96,,25.146152000000004,5.658363290238725,33.71797939917659,8.011596264735097,4.106492403509899,19.728953231712932,19.728953231712932,19.728953231712932,19.728953231712932
97,,15.664816000000002,4.465989609504269,-25.38789367819133,6.1451979573866495,3.2997700588468684,15.516661966467316,15.516661966467316,15.516661966467316,15.516661966467316
98,,80.38524000000001,10.116801193115677,-78.64752668939532,20.11143249770968,7.938588563534835,51.37206533537802,51.37206533537802,51.37206533537802,51.37206533537802
99,,56.681900000000006,8.49527142301669,-33.44554908855839,11.548448858139668,6.443631574932325,30.203218018299857,30.203218018299857,30.203218018299857,30.203218018299857
100,,43.28436000000001,7.423702500811363,-74.51186664870518,19.149880193232203,4.920557198026245,41.92932393293463,41.92932393293463,41.92932393293463,41.92932393293463
101,,36.894764,6.853894697066134,-11.104632166344137,7.557228545958861,6.6967379719612055,24.191059146347705,24.191059146347705,24.191059146347705,24.191059146347705
102,,13.809772,4.193226420571205,45.64003713540115,5.648488719186528,3.5636707092729685,15.500529573173852,15.500529573173852,15.500529573173852,15.500529573173852
103,,7.214060000000001,3.030713854868544,-18.256995597191974,4.447805912474794,2.0867765471193445,9.942370701221698,9.942370701221698,9.942370701221698,9.942370701221698
104,,192.30622800000003,15.64774406067713,23.2331165445139,38.430145653623605,10.680849176295348,93.28802475612129,93.28802475612129,93.28802475612129,93.28802475612129
105,,39.780388,7.11687874749234,10.933112421402662,8.899973469266222,5.730868376493713,23.89284731707816,23.89284731707816,23.89284731707816,23.89284731707816
106,,59.97975600000001,8.73891281697936,-30.25854556277065,16.086196440957448,7.144820702298729,47.17590646342587,47.17590646342587,47.17590646342587,47.17590646342587
107,,21.848296,5.274288051697506,-55.01474022698738,7.793577503597421,3.7181167393898,19.463006189030317,19.463006189030317,19.463006189030317,19.463006189030317
108,,43.696592,7.458969694572981,16.01321446040587,8.571143060263388,6.513539013110725,24.00300618903032,24.00300618903032,24.00300618903032,24.00300618903032
109,,11.130264,3.764504252639672,-8.799539384651958,7.164082619673897,2.20618897496256,13.918211829269541,13.918211829269541,13.918211829269541,13.918211829269541
110,,15.458700000000002,4.436510808078513,78.69804255912395,6.444155843795523,3.2112646034421504,15.93839717988039,15.93839717988039,15.93839717988039,15.93839717988039
111,,26.795080000000002,5.8409378921832635,-41.41604955409119,7.126367162247112,4.888624081201948,19.508635487808622,19.508635487808622,19.508635487808622,19.508635487808622
112,,31.741864000000003,6.357279014515995,-60.46489521942189,7.558877426758127,5.397536420039633,20.792741402443394,20.792741402443394,20.792741402443394,20.792741402443394
113,,0.8244640000000001,1.0245682837227255,-45.00001609038752,0.908,0.908,1.816,1.816,1.816,1.816
114,,19.374904,4.966779031550275,45.22652381431158,9.224680437891735,2.895893894468787,20.99692675305424,20.99692675305424,20.99692675305424,20.99692675305424
115,,15.870932000000002,4.495275101059192,49.206417135328046,6.479273376208737,3.2663462442602857,15.87663548780862,15.87663548780862,15.87663548780862,15.87663548780862
116,,17.313744000000003,4.695161714810381,-55.97034567169827,5.434390002942117,4.101064981838887,14.592529573173852,14.592529573173852,14.592529573173852,14.592529573173852
117,,26.795080000000002,5.8409378921832635,42.310458278419034,6.065077563771286,5.652032426957491,18.334688445126005,18.334688445126005,18.334688445126005,18.334688445126005
118,,6.389596000000001,2.852277388698655,16.995618688538666,3.7245489619564545,2.276068747788897,9.30031774390431,9.30031774390431,9.30031774390431,9.30031774390431
119,,2.8856240000000004,1.9167917435227175,36.510157632426385,2.6519222042517625,1.556729240657771,5.104158871952156,5.104158871952156,5.104158871952156,5.104158871952156
120,,11.748612000000001,3.8676604548680427,-43.274593876563,4.261942408474399,3.5352640523845316,11.86852957317385,11.86852957317385,11.86852957317385,11.86852957317385
121,,41.42931600000001,7.262881208069508,-57.95838550191366,8.841355823122868,6.294642154858938,26.084953231712934,26.084953231712934,26.084953231712934,26.084953231712934
122,,48.025028000000006,7.819678048782664,-39.725943432754306,8.232268255393791,7.482696852264685,25.929165060982474,25.929165060982474,25.929165060982474,25.929165060982474
123,,6.801828,2.9428483457505727,48.7404605175978,3.191069462443941,2.8928621313851255,9.112264786586927,9.112264786586927,9.112264786586927,9.112264786586927
124,,58.330828000000004,8.617953172693912,-20.94429328840271,11.35454083355831,6.574262631938977,29.185059146347704,29.185059146347704,29.185059146347704,29.185059146347704
125,,136.03656,13.16081789714217,84.55898789550434,31.730084937561262,11.406512024227185,82.6068067378214,82.6068067378214,82.6068067378214,82.6068067378214
126,,15.252584000000002,4.4068348174392495,-43.673967457621735,5.8748579808131005,3.304100712711361,14.326582530491237,14.326582530491237,14.326582530491237,14.326582530491237
127,,49.673956000000004,7.952788512379447,28.52083340867313,10.11912824913206,6.293391226981956,26.57121801829986,26.57121801829986,26.57121801829986,26.57121801829986
128,,27.619544,5.930117674072986,-40.62205515967059,7.604766852216923,5.108558368195221,22.248767881102083,22.248767881102083,22.248767881102083,22.248767881102083
129,,41.841548,7.298925504931151,40.23140827029041,8.267590908607243,6.652528138255399,24.865376890252016,24.865376890252016,24.865376890252016,24.865376890252016
130,,58.94917600000001,8.66351095184585,-20.17653252896329,25.439294455256668,6.318509153906839,55.77240955794103,55.77240955794103,55.77240955794103,55.77240955794103
131,,5.771248000000001,2.7107528799345983,5.537872465423834,4.641302134304652,1.7243837018367743,9.644158871952156,9.644158871952156,9.644158871952156,9.644158871952156
132,,32.360212000000004,6.418901899422779,-81.421150819177,11.106370898575406,3.842506912314451,24.95663548780862,24.95663548780862,24.95663548780862,24.95663548780862
133,,24.527804000000003,5.588360224458809,-15.620252287664321,6.821886965253673,4.6864193403476495,18.71079435976078,18.71079435976078,18.71079435976078,18.71079435976078
134,,29.474588000000004,6.126027342934122,4.7961332628121065,7.299340217760472,5.173600313898197,20.150688445126008,20.150688445126008,20.150688445126008,20.150688445126008
135,,60.185872,8.753915253460521,61.96853407509224,11.204244199357484,6.897603957862494,29.029270975617244,29.029270975617244,29.029270975617244,29.029270975617244
136,,53.590160000000004,8.26033358410449,52.38316834202761,9.131383947387794,7.562740066397718,28.011112103665088,28.011112103665088,28.011112103665088,28.011112103665088
137,,5.152900000000001,2.5614207093068133,49.53423714461686,4.732937777089469,1.647959736825932,9.30031774390431,9.30031774390431,9.30031774390431,9.30031774390431
138,,24.527804000000003,5.588360224458809,29.024048986662496,6.930662576039758,4.605122382821228,18.976741402443395,18.976741402443395,18.976741402443395,18.976741402443395
139,,35.451952000000006,6.718543534461382,-32.652042754204736,9.614480037072283,4.770942247877768,24.268953231712935,24.268953231712935,24.268953231712935,24.268953231712935
140,,10.305800000000001,3.622395906045009,28.88864809220624,4.201265902255466,3.2059706348227155,11.226476615856466,11.226476615856466,11.226476615856466,11.226476615856466
141,,9.481336,3.4744800952259185,61.54721509586923,3.9482089504187567,3.1052758551799027,10.474264786586927,10.474264786586927,10.474264786586927,10.474264786586927
142,,18.962672,4.913656872863857,3.0122106074905797,5.538514787668681,4.693878416565288,16.924291265245618,16.924291265245618,16.924291265245618,16.924291265245618
143,,17.932092,4.778268374027254,7.224706134841354,5.970809829228886,3.897793310731733,15.954529573173852,15.954529573173852,15.954529573173852,15.954529573173852
144,,6.801828,2.9428483457505727,20.874898454126086,4.819716265792719,1.972839748850674,10.944397179880388,10.944397179880388,10.944397179880388,10.944397179880388
145,,79.35466000000001,10.05174070353059,-11.960222134718263,10.78160361828657,9.830102715845001,34.633059146347705,34.633059146347705,34.633059146347705,34.633059146347705
146,,30.711284000000003,6.253224868689138,-84.69011398990438,9.18679796156035,4.418821440215799,22.608741402443396,22.608741402443396,22.608741402443396,22.608741402443396
147,,24.321688,5.564830182162855,36.12750625908192,6.758947940539186,4.634115894975083,18.33468844512601,18.33468844512601,18.33468844512601,18.33468844512601
148,,13.397540000000001,4.130166792052245,73.58452235118853,5.699006025805553,3.1411115732277217,13.84031774390431,13.84031774390431,13.84031774390431,13.84031774390431
149,,20.817716,5.148391908379344,38.67381180563831,6.71199483943189,4.002347378165996,17.050582530491237,17.050582530491237,17.050582530491237,17.050582530491237
150,,4.946784000000001,2.509669501759781,-13.327432965699701,2.738842055739817,2.422324703975227,7.374158871952155,7.374158871952155,7.374158871952155,7.374158871952155
151,,12.573076000000002,4.001067052944827,86.49984353365494,6.127152130006629,2.7979571561056145,14.216423658539082,14.216423658539082,14.216423658539082,14.216423658539082
152,,13.603656,4.161816042567687,6.611119668179715,5.15057853820613,3.5215812655312986,13.46421182926954,13.46421182926954,13.46421182926954,13.46421182926954
153,,39.57427200000001,7.098417292925621,-29.59896238300131,12.675904551142688,4.18202259382354,30.157588719521556,30.157588719521556,30.157588719521556,30.157588719521556
154,,1.2366960000000002,1.2548347508798905,50.30984562706919,2.201746183674174,0.6114892280404798,2.912052957317385,2.912052957317385,2.912052957317385,2.912052957317385
155,,7.007944000000001,2.987104187685712,-66.53473006984333,3.326863772164821,2.734096816123154,8.658264786586926,8.658264786586926,8.658264786586926,8.658264786586926
156,,31.535748,6.336604881669901,-65.30845692435182,8.390592573511361,4.88369827814335,21.966688445126007,21.966688445126007,21.966688445126007,21.966688445126007
157,,9.069104000000001,3.398108569206676,-76.29965287057588,6.4483806523483755,1.9937736271875786,12.948450137197774,12.948450137197774,12.948450137197774,12.948450137197774
158,,0.6183480000000001,0.8873021616157026,28.15497630421716,1.6693981918675755,0.38018052625670595,0.5480264786586926,0.5480264786586926,0.5480264786586926,0.5480264786586926
159,,15.458700000000002,4.436510808078513,67.77139622031297,5.891351996157037,3.469537149143615,14.874609009149932,14.874609009149932,14.874609009149932,14.874609009149932
160,,14.634236000000001,4.316582905746968,70.60991743559896,5.8262202917878705,3.286775887529951,14.780582530491236,14.780582530491236,14.780582530491236,14.780582530491236
161,,9.275220000000001,3.436506494991458,-63.52719164113847,4.269918231413198,2.918681776479553,11.382264786586926,11.382264786586926,11.382264786586926,11.382264786586926
162,,5.3590160000000004,2.612146835855223,26.422357497449664,3.3403764919155807,2.0264908352310678,7.750264786586926,7.750264786586926,7.750264786586926,7.750264786586926
163,,34.00914,6.580408948571085,55.45893600125568,8.735166792565321,5.937174007783459,25.819006189030315,25.819006189030315,25.819006189030315,25.819006189030315
164,,28.856240000000003,6.061427709737088,-31.894309297639314,6.747413638031546,5.503508364277577,19.508635487808622,19.508635487808622,19.508635487808622,19.508635487808622
165,,10.099684000000002,3.585988993029539,-78.05981086542212,8.998774980099824,1.6382999623798713,16.940423658539082,16.940423658539082,16.940423658539082,16.940423658539082
166,,11.748612000000001,3.8676604548680427,51.13109486132721,4.832106250612353,3.1857508143001336,12.134476615856467,12.134476615856467,12.134476615856467,12.134476615856467
167,,0.8244640000000001,1.0245682837227255,-71.5650767661759,1.5727021332725406,0.6420529573173852,1.4560264786586925,1.4560264786586925,1.4560264786586925,1.4560264786586925
168,,6.389596000000001,2.852277388698655,52.39341886614785,3.484082187428415,2.3786395183983835,9.034370701221695,9.034370701221695,9.034370701221695,9.034370701221695
169,,20.199368000000003,5.071354268463012,-87.38374182197606,7.554686226998165,4.175291277993153,20.40050309451516,20.40050309451516,20.40050309451516,20.40050309451516
170,,63.89596000000001,9.019693066885157,-80.64976184295689,10.673409880170846,7.7378265716592765,30.469165060982473,30.469165060982473,30.469165060982473,30.469165060982473
171,,37.51311200000001,6.911090915657178,28.21403693048211,7.683903280314682,6.236802157582875,22.342794359760777,22.342794359760777,22.342794359760777,22.342794359760777
172,,7.4201760000000005,3.0737048511681766,-38.49941918227408,4.873701030583125,1.9494669971905028,10.428635487808624,10.428635487808624,10.428635487808624,10.428635487808624
173,,1.4428120000000002,1.3553764399672992,-34.85873291977104,3.6696224037045333,0.5135376165555154,3.194132393293463,3.194132393293463,3.194132393293463,3.194132393293463
174,,35.864184,6.75749193920778,-29.91458917468731,7.414376764820763,6.28159861775414,21.85652957317385,21.85652957317385,21.85652957317385,21.85652957317385
175,,22.878876,5.397248341728611,-89.10459002764972,7.646565836214711,3.8922694173761587,18.600635487808624,18.600635487808624,18.600635487808624,18.600635487808624
176,,8.038524,3.199213440535451,35.11542266482098,5.281274561723272,2.0677974638470182,11.414529573173851,11.414529573173851,11.414529573173851,11.414529573173851
177,,32.360212000000004,6.418901899422779,56.91443388270247,7.2528448204460725,5.718395970651218,20.902900274395545,20.902900274395545,20.902900274395545,20.902900274395545
178,,2.6795080000000002,1.8470667410882116,12.414677733117118,4.58601316271624,0.9290451446839608,5.636052957317386,5.636052957317386,5.636052957317386,5.636052957317386
179,,143.25062000000003,13.50527134832284,-46.81690396551687,19.077888953962486,13.41235354835863,64.13246251525842,64.13246251525842,64.13246251525842,64.13246251525842
180,,6.389596000000001,2.852277388698655,-29.887467626689258,4.495050688811415,1.98837393291795,10.20831774390431,10.20831774390431,10.20831774390431,10.20831774390431
181,,8.450756,3.2802190052049793,83.84314072991071,6.848053285656985,1.799186080907967,13.21439717988039,13.21439717988039,13.21439717988039,13.21439717988039
182,,5.565132,2.6619064848471075,52.96243408515004,3.502246601017788,2.3110450689714175,8.940344222563006,8.940344222563006,8.940344222563006,8.940344222563006
183,,7.626292000000001,3.116102782980275,-77.7211535987513,4.739569404769931,2.0479136809589398,10.396370701221697,10.396370701221697,10.396370701221697,10.396370701221697
184,,17.51986,4.7230264206569705,34.028632321518536,5.616017548428362,4.052450638422628,15.454900274395548,15.454900274395548,15.454900274395548,15.454900274395548
185,,12.160844,3.9349291579589254,34.82135688957188,4.8176783061371955,3.2775677142964215,12.510582530491236,12.510582530491236,12.510582530491236,12.510582530491236
186,,59.155292,8.678643733600062,51.72357839549424,9.332284676211927,8.164317467878163,28.166900274395545,28.166900274395545,28.166900274395545,28.166900274395545
187,,6.389596000000001,2.852277388698655,67.67851341476876,3.7778449113013477,2.219182913664908,9.096132393293463,9.096132393293463,9.096132393293463,9.096132393293463
188,,25.146152000000004,5.658363290238725,-11.151872228383787,8.110652940830258,4.091500003930417,20.41663548780862,20.41663548780862,20.41663548780862,20.41663548780862
189,,61.01033600000001,8.813669634878499,88.73104144918847,9.642057836278637,8.105820157934103,28.808953231712934,28.808953231712934,28.808953231712934,28.808953231712934
190,,95.84394,11.04682282519387,-57.72008630203327,21.05871058060087,6.954033185573141,48.91401237806064,48.91401237806064,48.91401237806064,48.91401237806064
191,,54.414624,8.323632085135374,-69.41691629840624,9.358733806104906,7.726474969343198,28.497376890252013,28.497376890252013,28.497376890252013,28.497376890252013
192,,31.535748,6.336604881669901,36.842928298520015,7.544775723811661,5.434470280537929,20.902900274395545,20.902900274395545,20.902900274395545,20.902900274395545
193,,18.344324,4.832878928571905,1.4535543625390928,7.846918097562734,3.065387982685992,17.47231774390431,17.47231774390431,17.47231774390431,17.47231774390431
194,,1.03058,1.1455021649971528,35.2799952007695,2.239732703118681,0.5100657002589823,2.004052957317385,2.004052957317385,2.004052957317385,2.004052957317385
195,,13.603656,4.161816042567687,9.908272045672966,6.233666817485876,2.7926589163527034,14.592529573173852,14.592529573173852,14.592529573173852,14.592529573173852
196,,51.735116000000005,8.116107166780195,-2.063976513582844,8.66180040156624,7.664433537685042,26.538953231712934,26.538953231712934,26.538953231712934,26.538953231712934
197,,0.20611600000000002,0.5122841418613627,-45.00001609038752,0.0,0.0,0.0,0.0,0.0,0.0
198,,74.820108,9.76032377777273,-60.42208793410724,10.41382555555381,9.189345174806098,31.221376890252014,31.221376890252014,31.221376890252014,31.221376890252014
199,,8.862988000000001,3.359271767230691,-54.318979266421955,6.6326381344984915,2.1965749256144256,12.698635487808623,12.698635487808623,12.698635487808623,12.698635487808623
200,,33.390792000000005,6.520312630881016,-89.64541877080171,8.06734298415966,5.364566427572829,21.544953231712935,21.544953231712935,21.544953231712935,21.544953231712935
201,,43.078244000000005,7.406005926175746,62.63418581093658,8.233412488563426,6.837577731306979,24.534900274395547,24.534900274395547,24.534900274395547,24.534900274395547
202,,85.74425600000001,10.448587343420892,-38.74585036082056,22.743860840133518,6.346808223601103,51.028224207330176,51.028224207330176,51.028224207330176,51.028224207330176
203,,38.131460000000004,6.967817647620169,49.066076400117105,8.206700618944158,5.965073413106175,22.452953231712932,22.452953231712932,22.452953231712932,22.452953231712932
204,,43.902708000000004,7.476540907837045,-57.628971435500496,10.28772733280548,5.488173570700123,26.084953231712934,26.084953231712934,26.084953231712934,26.084953231712934
205,,14.015888000000002,4.2244032544466,-25.212011452190414,7.15503761446663,3.26707167517387,17.128476615856467,17.128476615856467,17.128476615856467,17.128476615856467
206,,167.160076,14.588859416148175,-62.770367238971396,35.72588153940167,8.754102359058203,84.48733631099526,84.48733631099526,84.48733631099526,84.48733631099526
207,,43.490476,7.441356990667464,-82.02583488842308,7.765262065048617,7.219312716138138,24.15879435976078,24.15879435976078,24.15879435976078,24.15879435976078
208,,9.687452,3.5120431338643523,67.21355468430836,4.816919272945674,2.7528663843285552,11.94642365853908,11.94642365853908,11.94642365853908,11.94642365853908
209,,7.214060000000001,3.030713854868544,-19.610008688520313,3.541152446946047,3.016547523607393,10.302344222563006,10.302344222563006,10.302344222563006,10.302344222563006
210,,6.595712000000001,2.897916724836007,-85.76346396479262,4.694078913918041,2.112153128305338,9.488370701221697,9.488370701221697,9.488370701221697,9.488370701221697
211,,10.924148,3.7294848472864905,-61.633636098626525,6.638870642238258,2.2517499383062565,14.780582530491236,14.780582530491236,14.780582530491236,14.780582530491236
212,,15.458700000000002,4.436510808078513,67.13475626205401,6.049171709905512,3.418448233048788,15.766476615856469,15.766476615856469,15.766476615856469,15.766476615856469
213,,24.73392,5.611791606992898,-44.16731614082296,6.226029001563339,5.126526703824487,17.69263548780862,17.69263548780862,17.69263548780862,17.69263548780862
214,,9.069104000000001,3.398108569206676,-4.214835694020286,3.8240919383433307,3.053679079647649,10.20831774390431,10.20831774390431,10.20831774390431,10.20831774390431
215,,61.422568000000005,8.843395417868894,-24.285144593158385,9.860940542375829,7.967133482049628,29.67132393293463,29.67132393293463,29.67132393293463,29.67132393293463
216,,1.4428120000000002,1.3553764399672992,51.26442218488962,2.8338016725013486,0.7644446292130261,2.3640264786586926,2.3640264786586926,2.3640264786586926,2.3640264786586926
217,,57.91859600000001,8.587447048031203,1.9173663846619953,10.733988444810867,6.927575636142612,28.432847317078163,28.432847317078163,28.432847317078163,28.432847317078163
218,,12.36696,3.9681358999104317,73.67170906501856,4.607971794750098,3.4589155720172076,12.134476615856466,12.134476615856466,12.134476615856466,12.134476615856466
219,,31.535748,6.336604881669901,-1.6773921512547563,6.802218061873904,5.93545767770774,20.636953231712933,20.636953231712933,20.636953231712933,20.636953231712933
220,,72.55283200000001,9.611302449976629,-41.0327098319155,10.327328735161615,9.043831879302665,31.48732393293463,31.48732393293463,31.48732393293463,31.48732393293463
221,,14.428120000000002,4.286076637227139,-40.45259463970558,5.1244012411201965,3.592621136015398,13.418582530491237,13.418582530491237,13.418582530491237,13.418582530491237
222,,16.48928,4.582008659988611,37.28564805579595,5.124077949063392,4.140422060843834,14.592529573173852,14.592529573173852,14.592529573173852,14.592529573173852
223,,31.329632000000004,6.315863075178259,-61.303479830111485,7.384172305640731,5.520456359648197,20.41663548780862,20.41663548780862,20.41663548780862,20.41663548780862
224,,6.18348,2.805895803496449,-9.26932384011901,3.413995009646111,2.427528841961696,9.034370701221697,9.034370701221697,9.034370701221697,9.034370701221697
225,,1.8550440000000001,1.5368524255840883,20.81677711161601,3.2184406033725006,0.7436833147830537,3.632,3.632,3.632,3.632
226,,33.803024,6.560438010409959,39.85287918081534,7.322311618364685,5.922803347467344,21.16884731707816,21.16884731707816,21.16884731707816,21.16884731707816
227,,95.43170800000001,11.023040617144572,-23.29756445652174,13.166654726476766,9.3219084085497,36.66937689025202,36.66937689025202,36.66937689025202,36.66937689025202
228,,20.199368000000003,5.071354268463012,38.99897138563401,5.741616399017912,4.780542937523661,17.050582530491237,17.050582530491237,17.050582530491237,17.050582530491237
229,,37.306996000000005,6.89207824988055,-2.440436877878929,7.8073949079736815,6.112626323219313,22.18700618903032,22.18700618903032,22.18700618903032,22.18700618903032
230,,9.893568000000002,3.5492086464628105,70.37196690156857,4.8008271729265095,2.853316853558605,12.134476615856466,12.134476615856466,12.134476615856466,12.134476615856466
